corpname,link,article,pubdate
동서정보기술,https://n.news.naver.com/mnews/article/057/0001763799?sid=100,"국민의힘 가짜뉴스·괴담방지 특별위원회, '가짜뉴스 괴담, 무엇을 노리나?' 세미나김기현 국민의힘 대표 ""가짜뉴스 근본 척결해야""22일 국회 의원회관에서 열린 국민의힘 가짜뉴스·괴담방지 특위 세미나 '가짜뉴스·괴담, 무엇을 노리나? 산업이 된 가짜뉴스' 참석자들이 기념 촬영을 하고 있는 모습 / 사진 = 연합뉴스국민의힘 가짜뉴스·괴담 방지 특별위원회가 오늘(22일) 오후 3시 국회 의원회관에서 첫 세미나를 열고 일본 후쿠시마 오염수 방류 문제 등 각종 현안을 둘러싸고 유포되는 가짜뉴스 문제 근절을 촉구했습니다.세미나에 참석한 김기현 국민의힘 대표는 ""가짜뉴스가 나라의 커다란 사회악이 됐다""며 ""야당이 가진 권력과 가짜뉴스를 실어 나르는 가짜 언론, 이를 통해 돈을 버는 세력 등 권·언·정 유착이 커다란 카르텔을 형성했다""고 말했습니다.이어 ""민주당이 재미를 톡톡히 보면서 100년 집권하겠다고 하다가 5년 만에 정권을 빼앗기니 악착같이 다시 끊임없이 가짜뉴스 생산·유포·확대하는 일을 계속 하는 것이 그 온상""이라고 지적했습니다.김 대표는 ""사드 대란이나 후쿠시마 오염수 괴담 사건은 많은 국민들의 생존 자체, 경제활동을 하는데 엄청난 지장을 주고 위협하는 지경에 이르렀다""며 ""가짜뉴스를 근본적으로 척결하고 예방하는 것, 그걸 우리가 당장 도입하는 게 지금 시급한 일""이라고 밝혔습니다.이철규 사무총장도 ""제1야당인 민주당이 가짜뉴스·괴담에 힘을 보태고 있다""며 ""가짜뉴스를 만들어 사회적 혼란 일으키는 것에 책임을 끝까지 묻고, 생산자뿐 아니라 가짜뉴스 유포자에 대한 처벌도 강하게 해야 한다""고 촉구했습니다.구종상 동서대학교 방송영상학과 특임교수가 좌장을 맡은 가운데 진행된 세미나에서, 전문가들은 ""가짜뉴스가 불손한 세력에 의해 산업화 됐다""고 입을 모았습니다.발제에 나선 김기현 서울대학교 원자핵공학과 교수는 ""후쿠시마 원전 처리수 낭설은 '외계인이 쳐들어와서 우리를 다 죽일 것인데 외계인 침공에 대비할 방책을 만들어야 한다'는 식의 언급""이라며 ""덮어놓고 불신을 조장한다""고 지적했습니다.김 교수는 ""공포를 조성하면 공포심에 기대서 경제·정치적 이익이 이뤄지는 것 같다. (관련 영상이) 노출이 많이 되면 사람들이 보게 되고 광고 수익으로 연결된다""면서 ""이분들(가짜뉴스 유포자)은 팩트는 관심 없고, 설명해도 모르는 척한다""고 비판했습니다.김 교수는 ""'삼중수소 먹고 죽을 수 있다'고 하는데 비행기 타고 죽을 수 있고, 감기약 먹고 죽을 수 있다. 커피 200잔 마시면 죽고, 물 6L 한 번에 마시면 죽는다""며 ""'어느 정도 양을 먹었을 때 죽을 수 있다'로 연결돼야 한다. 방사선도 많이 노출되면 암 유발하고 사망할 수 있다""고 설명했습니다.이어 ""정말 진실을 알고 싶어 하는 경우를 제외하면 팩트를 자세히 알려주는 것은 효율적이지 않다""며 ""낭설 제기에 대해 효율적인 대처 전략이 필요하다""고 전했습니다.윤두현 국민의힘 의원은 ""가짜뉴스 괴담의 온상은 포털과 유튜브이고 놔두면 감당할 수 없는 결과가 나올 것""이라며 ""이를 막을 수 있는 확실한 방법은 범죄 이익을 없애는 엄벌주의""라고 말했습니다.그러면서 ""포털 및 유튜브에 대한 제재는 방송통신심의위원회가 역할을 분명히 해야 하는데, 해임된 (정연주) 방심위원장이 직무를 유기하는 바람에 사태가 악화됐다""며 문재인 정부에서 출범한 정연주 위원장 중심의 방송통신심의위원회 문제를 제기하기도 했습니다.과학기술정보방송통신위원회 국민의힘 간사인 박성중 의원도 ""예전에는 가짜뉴스가 방송과 뉴스뿐이었지만 요즘은 포털, 유튜브, OTT 등으로 다양해져 제어가 불가능하다""며 ""일단은 미디어에서 책임지고, 발견되는 즉시 삭제를 할 수 있도록 하고, 방심위 등 기관들도 제대로 제어해야 한다""고 말했습니다.국민의힘 가짜뉴스·괴담 방지 특별위원회와 국민의힘 미디어정책조정특별위원회가 주최한 이번 세미나에는 김기현 대표, 박대출 정책위의장, 이철규 사무총장, 양금희 의원 등이 참석했습니다.",2023-08-22 17:50:00
동서정보기술,https://n.news.naver.com/mnews/article/008/0004928194?sid=101,"[스타트UP스토리]지티(GT) 김건태 대표이산화탄소 변환 수소·전기 장치 '10kW 유닛'/사진=지티 ""대략 70~80%일 것같다.""울산 강소특구 1호 연구소기업 지티(GT)의 김건태 대표(사진)는 현재 진행 중인 PoC(기술검증) 진척률을 묻자 이같이 답했다. 김 대표는 이산화탄소(CO2)를 변환해 수소와 전기를 생산하는 연구를 한다.  김 대표가 유니스트(UNIST·울산과학기술원) 에너지화학공학 교수로 재직하던 지난해 초 임혜숙 전 과학기술정보통신부 장관이 그의 실험실을 직접 찾아갈 정도로 그의 연구아이템은 비상한 관심을 끌었다. 당시 전세계에 비슷한 연구가 없었던 탓에 독보적이라는 평가도 이어졌다. 또 테슬라 창업주 일론 머스크가 총상금 1억달러(약 1278억원)를 내걸고 2021년 4월부터 4년간 진행하는 '탄소포집·제거기술대회'에도 출사표를 던지면서 유명세를 탔다. 2020년 12월 설립된 지티가 연구하는 기술은 이산화탄소를 처리하는 과정에서 수소, 탄산염, 전기를 생산하는 것이다. 탄산염은 화학·의약품, 생활용품 원료로 쓰인다. 구체적으로 얘기하면 이산화탄소가 녹은 물은 수소이온(H+)이 많아져 산성을 띠는데 여기에 화학반응을 가해 전기와 수소를 생성하는 장치를 개발하는 게 핵심이다. 그는 ""이산화탄소가 다른 물질로 변환하는 과정에서 수소 기체가 만들어진다. 이 과정에서 이산화탄소 배출량은 '제로'(0)이므로 완벽한 '그린수소'라 할 만하다""고 강조했다. 이 시스템을 공장, 발전소 등에 적용하면 이산화탄소, 질소산화물(NOx), 황산화물(SOx) 등 대기에 치명적인 미세먼지와 배기가스를 줄이는 동시에 친환경 에너지원인 수소와 전기를 생산할 수 있어 일거양득의 성과를 거둘 수 있다. 지티 김건태 대표가 최근 개발한 부품을 들어보고 있다/사진=류준영 기자 김 대표는 ""동서발전에서 2년짜리 15억원 과제를 받아 이 연구를 본격적으로 시작하게 됐는데 첨단 멤브레인필터 기술개발에 성공한 후 이젠 창업해도 되겠다는 생각이 들어 지난해 8월쯤 인천 연수구 갯벌타워에 새 둥지를 틀었다""고 말했다. 그러면서 그는 ""50바이70(가로×세로, 50㎝×70㎝) 전극이 이만큼 커질 정도로 모든 부품이 다 커졌고 그만큼 성능도 처음보다 6배가량 향상됐다""면서 최근 만든 대형부품들을 들어보이기도 했다. 김 대표가 기자에게 보여준 기술소개 자료에서 '10㎾ 유닛'이라고 표기된 컨테이너박스 디자인이 눈에 들어왔다. 공장마다 크기와 이산화탄소 배출량이 다른데 이에 맞춰 컨테이너를 쌓고 배열하면 적절한 규모의 이산화탄소 변환 수소·전기장치를 구축할 수 있다는 설명이다. 기술가치와 잠재력을 진작에 알아본 현대엔지니어링이 해당 기술실증에 60억원의 개발비와 테스트시설을 제공하면서 연구 상용화는 더욱 탄력을 받는 모습이다. 현대엔지니어링은 이산화탄소를 줄이고 부가적으로 수소를 생산할 수 있는 친환경 플랜트를 구축하는데 지티의 기술이 유용할 것으로 보고 투자를 결정했다는 후문이다. 지티는 현대제철 인천공장에서 이산화탄소를 공급받아 10㎾(킬로와트)급 메탈-이산화탄소 시스템(Metal-CO2 System)을 통해 수소, 전기, 탄산염을 생산하는 실증작업을 진행 중이다. 이는 하루 3.2톤의 이산화탄소를 투입해 수소 72㎏, 탄산염 7.2톤을 생산할 수 있다. 수소 72㎏은 하루 약 15대의 수소차를 구동할 수 있는 용량이다.현대엔지니어링과 지티는 이번 실증사업을 완료한 후 300㎾급 이상의 상용화 플랜트에 대한 투자와 운영을 시작할 계획이다. 이는 이산화탄소 96톤으로 수소 2180㎏, 탄산염 218톤을 생산할 수 있다. 중장기적으론 7270㎏의 수소와 727톤의 탄산염을 생산할 1㎿(메가와트)급 시스템을 개발한다는 목표다. 김 대표는 ""PoC에 속도를 내기 위해 최근 경기 김포에 두 번째 실증사이트를 마련했다""며 ""이번 기술개발에 성공해 '마이너스 탄소' 세상을 만든 과학자이자 사업가가 되고 싶다""고 말했다.기술소개자료의 일부, 10kW급 시스템 일부가 개발된 모습 및 실증 테스트 설비/사진=지티 [머니투데이 스타트업 미디어 플랫폼 '유니콘팩토리']",2023-08-22 13:00:00
데코,https://www.news2day.co.kr/article/20230822500146,"[뉴스투데이=서예림 기자] 균일가 생활용품점 아성다이소는 '택배·포장용품 기획전'을 진행한다고 22일 밝혔다. 이번 기획전은 비대면거래 증가와 중고거래 활성화에 발맞춰 실용성에 택배봉투, 택배박스, 택배 보호용품 등 70여종의 상품을 선보인다. 먼저 택배봉투는 핑크, 퍼플 등 컬러풀한 색감을 가진 ‘컬러 택배봉투’를 준비했다. ‘에어캡 택배봉투’는 내용물을 보호해주는 택배봉투로 투명, 컬러, 메탈광택, 크라프트지 등 다양하게 구성했다. 특히 ‘컬러 에어캡 봉투’ 3종 중 가장 작은 사이즈는 내부 수납공간이 약 9x13cm로 폴꾸(‘폴라로이드 꾸미기’의 준말)에 많이 쓰이는 포토카드를 담기에 적합해 중고거래 시 사용하기 좋다.  택배박스는 선물할 때 사용하기 적합한 상품들을 선보인다. ‘접이식 크라프트 포장박스’는 크라프트 재질로 뚜껑의 양쪽 날개를 홈에 끼우는 형태의 상자이다. 높이가 낮은 직육면체 형태다. ‘컬러 다용도박스’는 비비드한 색감의 그린, 퍼플, 오렌지, 핑크 컬러로 채색된 택배박스로, 배경색에 어울리는 스티커를 붙이거나 펜으로 글이나 그림 등을 더해 포장까지 특별하게 전하고 싶을 때 사용할 수 있다. 택배 보호용품으로는 속포장봉투와 완충재를 선보인다. ‘손잡이 접착형 봉투’는 먼지나 오염으로부터 내용물을 보호하고 싶을 때 박스포장 전 속포장용으로 사용할 수 있다. 투명한 비닐 재질로 내용물 확인이 가능하고 손잡이로 간편하게 휴대 가능하다. ‘종이 완충재’는 양끝을 잡아당기면 울퉁불퉁한 벌집모양을 형성해 완충작용을 해주는 상품으로, ‘접이식 크라프트 포장박스’와 함께 쓸 수 있다. 받는 사람에게 언박싱의 재미를 더해 줄 상품도 마련했다. ‘택배 데코 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. ‘룰루랄라 박스테이프’는 투명테이프 위에 ‘룰루랄라’ 문구가 퍼플 또는 옐로우 컬러로 프린팅 된 테이프다. 아성다이소 관계자는 “기존의 택배용품은 기능에만 치중해 단조로운 컬러로 구성된 경우가 많은데, 보다 다양한 컬러와 재질로 포장하는 재미를 느낄 수 있도록 이번 기획전을 준비했다”며 “다이소 택배용품을 통해 보내는 사람도 재미있고, 받는 사람도 기분 좋은 택배생활이 되기를 바란다”고 말했다.",2023-08-22 17:02:00
데코,https://www.thekpm.com/news/articleView.html?idxno=169752,"▲2차전지 관련주 에코프로, 이엔플러스 상승세▼맥신 관련주  APS, 센코 하락세[포인트데일리 윤남웅 기자] 2차전지→초전도체→맥신 테마주 열풍에 맥신 관련주는 일제히 하락세를 보이고 있고, 2차전지 관련주가 상승세를 보이고 있다.22일 오후 2시 2분 한국거래소에 따르면 2차전지 관련주 에코프로는 8% 상승한 126만 9000원, 이엔플러스는 9.30% 상승한 6580원, 맥신 관련주 APS는 20.31% 하락한 8870원, 센코는 29.31% 하락한 4015원에 거래중이다.테마주 열풍에 금융감독원이 경찰청 국가수사본부와 함께 불법 리딩방에 대한 강력한 대응을 예고했고, 증권사들도 소비자 보호에 적극적으로 나서고 있다.22일 금융투자업계에 따르면 금감원은 국수본과 함께 9월부터 4개월간 불법 리딩방, 보이스피싱 등 자본시장 불법행위에 대한 합동단속반을 운영할 예정으로 알려졌다.사진=에코프로에코프로는 대기오염방지, 친환경소재 및 2차전지소재의 제조와 판매를 목적으로 1998년 설립되었고, 2016년 2차전지소재 사업부문을 물적분할하여 에코프로비엠을 신설했다.또한 2021년 대기오염방지 및 친환경소재 사업부문을 인적분할하여 에코프로에치이엔을 신설한 뒤, 지주회사로 전환했다.종속회사의 사업부문은 전지재료사업부문, 환경사업부문, 기타사업부문으로 구성되있다.전 거래일 기준 에코프로에 외국인이 6만 7628주, 금투가 2만 517주, 투신이 3020주, 기타금융에서 330주, 연기금이 1809주, 사모펀드가 1만 4872주, 기타법인에서 1641주를 매수해 주가를 견인했다.반면 주가 상승에 개인이 10만 9012주를 팔았고, 보험이 42주, 기타외국인이 763주를 매도했다.에코프로가 속한 탄소배출권(온실가스) 관련주는 총 13개 종목으로 업종 평균 0.26% 상승 거래중이다.에코프로, 에코프로에이치엔, TKG휴켐스 주가가 상승, DL이앤씨, 후성, SGC에너지, 그린케미칼, 이건산업, 유니드, 에코바이오, KC코트렐, 한솔홈데코 종목은 하락 거래중인 것으로 나타났다.사진=이엔플러스이엔플러스는 1980년 설립되어 소방 차량 제조업 및 2차전지용 전극, 신소재를 제조하고 있다.사업부문은 소방부문, 2차전지부문으로 구분되고, 소방차를 주력으로 판매하며 상품으로는 살균기 등이 있다.신소재 사업에서 이엔플러스 방열소재 제품은 갭필터, 갭패드, 갭필링겔로 나뉜다. 2차전지 사업부문의 제품은 리튬 이차전지 양극, 음극 전극으로, 활 물질, 도전재, 결착재 등이 도포되어 있는 형태다.전 거래일 기준 이엔플러스에 외국인이 11만 2251주, 투신이 61주, 사모펀드가 158주, 기타법인에서 5793주를 매수했지만 주가 방어에 실패했다.개인이 10만 9931주를 팔았고, 금투가 22주, 기타외국인이 8310주를 매도해 주가가 하락했다.에코프로, 이엔플러스가 속한 리튬 2차전지 관련주는 총 130개 종목으로 업종 평균 0.01% 상승 거래중이다.이엔플러스, 자이글, 필에너지, 에코프로, 신성델타테크, 대주전자재료, 원익피앤이, 웰크론한텍, 케이엔솔, 조광페인트, 펨트론, SK아이이테크놀로지, 영화테크, 에코앤드림, LG에너지솔루션, 포스코퓨처엠, 이녹스, 엔켐, 코스모화학, 넥스트아이, 광무, 삼기이브이, 에코프로비엠, 성일하이텍, 삼성SDI, 톱텍, 솔브레인홀딩스, 더블유씨피, DI동일, 우신시스템, SK이노베이션, POSCO홀딩스, 코스모신소재, 알루코, 고려아연, 탑머티리얼, 동원시스템즈, LG화학, 지아이텍, 한농화성, 테이팩스, HB테크놀러지, 엘앤에프, SKC, 삼아알미늄, TCC스틸, 동화기업, 이노메트리, PI첨단소재, 글로벌에스엠, 켐트로스, 세아메카닉스, 씨아이에스, 이랜텍 주가가 상승, 티아이티, 나노신소재가 보합, KG케미칼, 이아이디, 엘아이에스, 한송네오텍, 명성티엔에스 종목은 거래가 없는 것으로 나타났다.반면 후성, 세방전지, 새빗켐, 코윈테크, 솔루스첨단소재, 제이오, 한솔케미칼, 윤성에프앤씨, 이수스페셜티케미컬, 성우하이텍, 신흥에스이씨, 롯데에너지머티리얼즈, 디이엔티, 코이즈, 엠케이전자, 나라엠앤디, 에이프로, 윈텍, 엔시스, 아이티엠반도체, 솔브레인, 서원인텍, 에스코넥, 에이치와이티씨, 피엔티, 탑엔지니어링, 오션브릿지, 자비스, 상신이디피, 천보, 하나기술, 초록백이앤엠, 덕산테코피아, 에이에프더블류, 유에스티, 아바코, 티에스아이, 애경케미칼, 원준, 알멕, 대성하이텍, 나노팀, 조일알미늄, 상아프론테크, 이수화학, 대한유화, 대보마그네틱, 쎄노텍, 레몬, 알엔투테크놀로지, 유일에너테크, 필옵틱스, 브이원텍, 황금에스티, 동국알앤에스, 금양, 디에이테크놀로지, 엠플러스, 삼진엘앤디, 케스피온, 파워넷, 미래컴퍼니, 미코, 파워로직스, 율촌화학, 나인테크 주가가 하락 거래중이다.에코프로, 이엔플러스가 속한 리튬 관련주는 총 23개 종목으로 업종 평균 0.68% 상승 거래중이다.이엔플러스, 에코프로, 웰크론한텍, 광무, 포스코퓨처엠, 코스모화학, 성일하이텍, POSCO홀딩스, 코스모신소재, 포스코엠텍, TIGER글로벌리튬&2차전지SOLACTIVE(합성), 이브이첨단소재 종목이 상승 거래중인 것으로 나타났다.반면 업종 상승세에 세방전지, 후성, 천보, 미래나노텍, 지오릿에너지, 강원에너지, 대보마그네틱, 유일에너테크, 금양, 리튬포어스, 하이드로리튬 종목은 하락 거래중이다.2차전지주 투자심리의 가늠자 역할을 하는 테슬라가 지난밤 뉴욕증시에서 7.33% 상승한 231.28달러에 마감한 점이 긍정적인 영향을 준 것으로 풀이된다.사진=APSAPS는 1994년 반도체장비, LCD장비, 콘트롤기기 및 소프트웨어 제조업을 영위할 목적으로 설립됐다.TFT-LCD 진입장벽이 매우 높은 산업으로 대규모 연구개발 비용 소요와 장비 대형화에 따른 인프라 구축을 위해 대규모의 자금력이 요구되는 산업이다.APS는 디스플레이 및 반도체 장비 제조와 판매를 담당하는 장비사업부문을 신설회사인 사업회사로 이전하였으며, 분할 존속회사로 자회사 지분의 관리 및 투자부문을 담당하고 있다.전 거래일 기준 APS에 개인이 21만 5080주를 홀로 매수해 주가 방어에 성공, 외국인은 16만 4093주, 금투가 8358주, 사모펀드가 2417주, 기타법인에서 2만 2834주, 기타외국인이 1만 7378주를 매도했다.APS에 개인이 2거래일 연속 매수했고, 외국인은 7거래일, 기타법인이 3거래일, 기타외국인이 2거래일 연속 매도한 것으로 나타났다.APS가 속한 OLED-장비 관련주는 총 38개  종목으로 업종 평균 1.71% 하락 거래중이다.엘오티베큠, HB솔루션, 티로보틱스, 디에스케이, 케이씨텍, 나래나노텍, HB테크놀러지 주가가 상승 거래중인 것으로 나타났다.반면 케이피에스, 힘스, 디이엔티, 디아이티, 탑엔지니어링, 영우디에스피, 에스엔유, 에스에프에이, 비아트론, 야스, 제이스텍, 더코디, DMS, 인베니아, 필옵틱스, 아이씨디, 아바코, 디바이스이엔지, 이오테크닉스, 선익시스템, 코세스, 티에스이, AP시스템, 동아엘텍, 주성엔지니어링, 에프엔에스테크, 베셀, 브이원텍, 예스티, 에스티아이, APS 종목은 하락 거래중이다.APS가 속한 메타버스(VR·AR) 관련주는 총 39개 종목으로 업종 평균 0.25% 상승 거래중이다.드래곤플라이 종목이 상한가를 기록, 동운아나텍, 다이나믹디자인, 라온텍, 옵티시스, 지니뮤직, LG이노텍, 비트나인, 아이엠, 위지윅스튜디오, 덱스터, 이노시뮬레이션 주가가 상승 거래중이다.반면 업종 상승세에 자이언트스텝, 제이엠티, 맥스트, 에이트원, 바른손, 이랜텍, 디어유, 비비안, 엔비티, 엠게임, 버넥트, 가온그룹, 다보링크, 스코넥, 주연테크, 선익시스템, 코세스, 한빛소프트, 엔피, 뉴프렉스, 동아엘텍, 이노뎁, 파인텍, 와이제이엠게임즈, 알체라, 칩스앤미디어, APS 종목은 하락 거래중인 것으로 나타났다.사진=센코센코는 국내 유일의 전기화학식 가스 센서 기술을 보유하고 있으며, 이를 기반으로 다양한 센서와 센서 기반의 가스 안전기기, 환경기기 그리고 IoT기기를  자체 개발하여 제조 및 판매하고 있는 기업이다.전기화학식 가스 센서들과 가스 센서를 이용한 휴대용 및 고정식 가스 안전기기, 센서 기반의 실시간 악취 측정기, IoT 기반의 실내공기질 측정기 등을 국내외에 공급하고 있다.전 거래일 기준 센코에 개인이 9만 227주, 외국인이 4만 44주를 매수해 상한가를 기록했다.반면 주가 상승에 금투가 5483주, 기타법인에서 12만 4565주, 기타외국인이 223주를 매도한 것으로 나타났다.센코에 개인이 3거래일 연속 매수했고, 금투가 2거래일, 기타법인에서 10거래일 연속 매도했다.APS, 센코 두 종목이 속한 맥신 관련주는 총 9개 종목으로 업종 평균 16.65% 하락해 약세를 보이고 있다.휴비스 홀로 상승 거래중이며, 이오플로우, 한국앤컴퍼니, 코닉오토메이션, APS, 나인테크, 태경산업, 센코, 경동인베스트  종목이 크게 하락중인 것으로 나타났다.전날 조준기 SK증권 연구원은 ""초전도체 테마에 강하게 쏠렸던 자금이 맥신 테마로 한 번에 몰리며 상한가를 기록한 것으로 추정한다""며 ""초전도체 테마가 보여줬던 모습과 상당히 유사한 흐름을 보이고 있다""고 말했다.그러면서 ""맥신 테마도 기대감에 의해 주가가 오르고 있기 때문에 강한 변동성에 유의해야한다""고 조언했다.[알림] 본 기사는 투자판단의 참고용이며, 이를 근거로 한 투자손실에 대한 책임은 없습니다.",2023-08-22 14:50:00
데코,https://www.lcnews.co.kr/news/articleView.html?idxno=58612,"아성다이소 ‘택배_포장용품 기획전’ [사진=아성다이소 제공]라이센스뉴스 = 최은경 기자 | 아성다이소가 ‘택배∙포장용품 기획전’을 진행한다고 22일 밝혔다.아성다이소 관계자는 “기존의 택배용품은 기능에만 치중해 단조로운 컬러로 구성된 경우가 많은데, 고객님들께서 보다 다양한 컬러와 재질로 포장하는 재미를 느끼실 수 있도록 이번 기획전을 준비했다”고 말했다.다이소는 택배봉투, 택배박스, 택배 보호용품 등 총 70여 종의 상품을 선보인다. 택배봉투는 컬러풀한 색감과 에어캡이 내장된 상품으로 준비했다. ‘컬러 택배봉투’는 핑크, 퍼플 등 파스텔톤 컬러로 받는 사람에게 산뜻한 느낌을 줄 수 있다.‘에어캡 택배봉투’는 내용물을 보호해주는 택배봉투로 투명, 컬러, 메탈광택, 크라프트지 등 다양하게 구성해 내용물과 어울리는 감성의 택배봉투를 선택하는 재미가 있다.  특히 ‘컬러 에어캡 봉투’ 3종 중 가장 작은 사이즈는 내부 수납공간이 약 9x13cm로 폴꾸(‘폴라로이드 꾸미기’의 준말)에 많이 쓰이는 포토카드를 담기에 적합해 중고거래 시 사용하기 좋다.택배 보호용품으로는 속포장봉투와 완충재를 선보인다. ‘손잡이 접착형 봉투’는 먼지나 오염으로부터 내용물을 보호하고 싶을 때 박스포장 전 속포장용으로 사용할 수 있다. ‘종이 완충재’는 양끝을 잡아당기면 울퉁불퉁한 벌집모양을 형성해 완충작용을 해주는 상품으로, ‘접이식 크라프트 포장박스’와 함께 사용하면 고급스러우면서도 친환경적인 포장을 완성할 수 있다.이 외에도 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. ’택배 데코 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. ‘룰루랄라 박스테이프’는 투명테이프 위에 ‘룰루랄라’ 문구가 퍼플 또는 옐로우 컬러로 프린팅 된 테이프다.",2023-08-22 12:04:00
