code,corpname,title,link,description,pubDate
013650,데코,"㈜아성다이소, 재미있는 택배생활 &apos;택배,포장용품 기획전&apos; 진행",http://www.paxetv.com/news/articleView.html?idxno=184079,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있습니다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로... ",2023-08-22 15:46:00
013650,데코,"아성다이소, ‘택배·포장용품 기획전’ 진행",https://www.mediapen.com/news/view/847876,"받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. ’택배 <b>데코</b> 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. ‘룰루랄라 박스테이프’는... ",2023-08-22 15:44:00
013650,데코,선물하거나 받을 때 기분 좋은 택배···아성다이소 &apos;택배‧포장용품 기획전...,https://www.thereport.co.kr/news/articleView.html?idxno=39903,"택배 <b>데코</b> 스티커는 &apos;개봉 주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. 룰루랄라 박스테이프는 투명 테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅된... ",2023-08-22 15:44:00
013650,데코,"아성다이소, &apos;택배·포장용품 기획전&apos; 진행",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160286210729609,"이 밖에, 받는 사람에게 언박싱의 재미를 더해 줄 상품들도 마련했다. ’택배 <b>데코</b> 스티커’는 ‘개봉주의, FRAGILE’ 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커다. 또한 ‘룰루랄라 박스테이프’는 투명테이프 위에... ",2023-08-22 15:36:00
013650,데코,[유통 브리핑] 이마트·롯데마트·다이소·공영홈쇼핑,http://www.niceeconomy.co.kr/news/articleView.html?idxno=82683,"속포장봉투, 완충재 등의 보호용품과 받는 사람의 언박싱의 재미를 더해 줄 <b>데코</b> 스티커, 박스 테이프 등도 마련했다. 다이소 관계자는 &quot;고객들이 보다 다양한 컬러와 재질로 포장하는 재미를 느끼실 수 있도록 이번... ",2023-08-22 15:30:00
013650,데코,"다이소, &apos;택배‧포장용품 기획전&apos; 실시",http://www.m-i.kr/news/articleView.html?idxno=1041972,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 토끼 캐릭터를 결합한 스티커다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅 된 테이프다. 다이소 관계자는 &quot;기존의... ",2023-08-22 15:28:00
013650,데코,"아성다이소, &apos;택배ㆍ포장용품 기획전&apos; 진행",http://www.thefirstmedia.net/news/articleView.html?idxno=125128,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅... ",2023-08-22 15:10:00
013650,데코,"㈜아성다이소, &apos;택배포장용품 기획전&apos; 오픈",https://www.polinews.co.kr/news/articleView.html?idxno=617634,"이 밖에, &apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 느낌과 재미를 더할 수 있다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위에 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로... ",2023-08-22 15:09:00
013650,데코,"아성다이소, &apos;택배·포장용품 기획전&apos; 진행",http://www.enewstoday.co.kr/news/articleView.html?idxno=2030718,"&apos;택배 <b>데코</b> 스티커&apos;는 &apos;개봉주의, FRAGILE&apos; 등 문구와 귀여운 토끼 캐릭터를 결합한 스티커로 힙한 감성을 선보인다. &apos;룰루랄라 박스테이프&apos;는 투명테이프 위 &apos;룰루랄라&apos; 문구가 퍼플 또는 옐로우 컬러로 프린팅된 것이... ",2023-08-22 15:04:00
013650,데코,"아성다이소, &apos;택배·포장용품 기획전&apos;...70여종 상품",https://www.fetv.co.kr/news/article.html?no=145894,"이 밖에 &apos;택배 <b>데코</b> 스티커&apos; 등으로 언박싱의 재미를 더해 줄 상품들로 마련했다. (주)아성다이소 관계자는 &quot;기존 택배용품은 단조로운 컬러로 구성된 경우가 많은데, 고객들이 보다 포장하는 재미를 느낄 수 있도록 이번... ",2023-08-22 15:00:00
